x,y,height
31,-45,-5
31,-44,-5
31,-43,-5
31,-42,-5
31,-41,-4
31,-40,-1
31,-39,2
31,-38,5
31,-37,7
31,-36,7
31,-35,7
31,-34,7
31,-33,7
31,-32,7
31,-31,7
31,-30,7
31,-29,7
31,-28,7
31,-27,7
31,-26,7
31,-25,7
31,-24,7
31,-23,7
31,-22,7
31,-21,7
31,-20,7
31,-19,7
31,-18,7
31,-17,7
31,-16,7
31,-15,7
31,-14,7
31,-13,7
31,-12,7
31,-11,7
31,-10,7
31,-9,7
31,-8,7
31,-7,8
31,-6,8
31,-5,8
31,-4,8
31,-3,8
31,-2,8
31,-1,8
31,0,8
31,1,8
31,2,8
31,3,7
31,4,7
31,5,7
31,6,7
31,7,7
31,8,7
31,9,7
31,10,7
31,11,7
31,12,7
31,13,7
31,14,7
31,15,7
31,16,6
31,17,4
31,18,1
31,19,-2
31,20,-4
31,21,-5
31,22,-5
31,23,-5
31,24,-5
31,25,-5
31,26,-5
31,27,-5
31,28,-5
31,29,-5
31,30,-5
31,31,-5
31,32,-5
31,33,-5
31,34,-5
31,35,-5
31,36,-5
31,37,-5
31,38,-5
31,39,-5
31,40,-5
31,41,-5
31,42,-5
31,43,-5
31,44,-5
31,45,-5
31,46,-5
31,47,-5
31,48,-5
31,49,-5
31,50,-5
31,51,-5
31,52,-5
31,53,-5
31,54,-5
31,55,-5
31,56,-5
31,57,-5
31,58,-4
31,59,-3
31,60,-3
32,-60,-5
32,-59,-5
32,-58,-5
32,-57,-5
32,-56,-5
32,-55,-5
32,-54,-5
32,-53,-5
32,-52,-5
32,-51,-5
32,-50,-5
32,-49,-5
32,-48,-5
32,-47,-5
32,-46,-5
32,-45,-5
32,-44,-5
32,-43,-5
32,-42,-5
32,-41,-4
32,-40,-2
32,-39,1
32,-38,3
32,-37,6
32,-36,7
32,-35,7
32,-34,7
32,-33,7
32,-32,7
32,-31,7
32,-30,7
32,-29,7
32,-28,7
32,-27,7
32,-26,7
32,-25,7
32,-24,7
32,-23,7
32,-22,7
32,-21,7
32,-20,7
32,-19,7
32,-18,7
32,-17,7
32,-16,7
32,-15,7
32,-14,7
32,-13,7
32,-12,7
32,-11,7
32,-10,7
32,-9,7
32,-8,7
32,-7,7
32,-6,7
32,-5,8
32,-4,8
32,-3,8
32,-2,8
32,-1,8
32,0,8
32,1,8
32,2,7
32,3,7
32,4,7
32,5,7
32,6,7
32,7,7
32,8,7
32,9,7
32,10,7
32,11,7
32,12,7
32,13,7
32,14,7
32,15,5
32,16,3
32,17,0
32,18,-3
32,19,-5
32,20,-5
32,21,-5
32,22,-5
32,23,-5
32,24,-5
32,25,-5
32,26,-5
32,27,-5
32,28,-5
32,29,-5
32,30,-5
32,31,-5
32,32,-5
32,33,-5
32,34,-5
32,35,-5
32,36,-5
32,37,-5
32,38,-5
32,39,-5
32,40,-5
32,41,-5
32,42,-5
32,43,-5
32,44,-5
32,45,-5
32,46,-5
32,47,-5
32,48,-5
32,49,-5
32,50,-5
32,51,-5
32,52,-5
32,53,-5
32,54,-5
32,55,-5
32,56,-5
32,57,-4
32,58,-4
32,59,-4
32,60,-3
33,-60,-5
33,-59,-5
33,-58,-5
33,-57,-5
33,-56,-5
33,-55,-5
33,-54,-5
33,-53,-5
33,-52,-5
33,-51,-5
33,-50,-5
33,-49,-5
33,-48,-5
33,-47,-5
33,-46,-5
33,-45,-5
33,-44,-5
33,-43,-5
33,-42,-5
33,-41,-5
33,-40,-4
33,-39,-2
33,-38,0
33,-37,3
33,-36,5
33,-35,6
33,-34,7
33,-33,7
33,-32,7
33,-31,7
33,-30,7
33,-29,7
33,-28,7
33,-27,7
33,-26,7
33,-25,7
33,-24,7
33,-23,7
33,-22,7
33,-21,7
33,-20,7
33,-19,7
33,-18,7
33,-17,7
33,-16,7
33,-15,7
33,-14,7
33,-13,7
33,-12,7
33,-11,7
33,-10,7
33,-9,7
33,-8,7
33,-7,7
33,-6,7
33,-5,7
33,-4,7
33,-3,7
33,-2,7
33,-1,7
33,0,7
33,1,7
33,2,7
33,3,7
33,4,7
33,5,7
33,6,7
33,7,7
33,8,7
33,9,7
33,10,7
33,11,7
33,12,7
33,13,6
33,14,5
33,15,2
33,16,-1
33,17,-3
33,18,-5
33,19,-5
33,20,-5
33,21,-5
33,22,-5
33,23,-5
33,24,-5
33,25,-5
33,26,-5
33,27,-5
33,28,-5
33,29,-5
33,30,-5
33,31,-5
33,32,-5
33,33,-5
33,34,-5
33,35,-5
33,36,-5
33,37,-5
33,38,-5
33,39,-5
33,40,-5
33,41,-5
33,42,-5
33,43,-5
33,44,-5
33,45,-5
33,46,-5
33,47,-5
33,48,-5
33,49,-5
33,50,-5
33,51,-5
33,52,-5
33,53,-5
33,54,-5
33,55,-5
33,56,-4
33,57,-4
33,58,-4
33,59,-3
33,60,-1
34,-60,-5
34,-59,-5
34,-58,-5
34,-57,-5
34,-56,-5
34,-55,-5
34,-54,-5
34,-53,-5
34,-52,-5
34,-51,-5
34,-50,-5
34,-49,-5
34,-48,-5
34,-47,-5
34,-46,-5
34,-45,-5
34,-44,-5
34,-43,-5
34,-42,-5
34,-41,-5
34,-40,-5
34,-39,-4
34,-38,-3
34,-37,-1
34,-36,1
34,-35,3
34,-34,6
34,-33,7
34,-32,7
34,-31,7
34,-30,7
34,-29,7
34,-28,7
34,-27,7
34,-26,7
34,-25,7
34,-24,7
34,-23,7
34,-22,7
34,-21,7
34,-20,7
34,-19,7
34,-18,7
34,-17,7
34,-16,7
34,-15,7
34,-14,7
34,-13,7
34,-12,7
34,-11,7
34,-10,7
34,-9,7
34,-8,7
34,-7,7
34,-6,7
34,-5,7
34,-4,7
34,-3,7
34,-2,7
34,-1,7
34,0,7
34,1,7
34,2,7
34,3,7
34,4,7
34,5,7
34,6,7
34,7,7
34,8,7
34,9,6
34,10,6
34,11,5
34,12,4
34,13,2
34,14,0
34,15,-2
34,16,-4
34,17,-5
34,18,-5
34,19,-5
34,20,-5
34,21,-5
34,22,-5
34,23,-5
34,24,-5
34,25,-5
34,26,-5
34,27,-5
34,28,-5
34,29,-5
34,30,-5
34,31,-5
34,32,-5
34,33,-5
34,34,-5
34,35,-5
34,36,-5
34,37,-5
34,38,-5
34,39,-5
34,40,-5
34,41,-5
34,42,-5
34,43,-5
34,44,-5
34,45,-5
34,46,-5
34,47,-5
34,48,-5
34,49,-5
34,50,-5
34,51,-5
34,52,-5
34,53,-5
34,54,-5
34,55,-4
34,56,-4
34,57,-4
34,58,-4
34,59,-2
34,60,0
35,-60,-5
35,-59,-5
35,-58,-5
35,-57,-5
35,-56,-5
35,-55,-5
35,-54,-5
35,-53,-5
35,-52,-5
35,-51,-5
35,-50,-5
35,-49,-5
35,-48,-5
35,-47,-5
35,-46,-5
35,-45,-5
35,-44,-5
35,-43,-5
35,-42,-5
35,-41,-5
35,-40,-5
35,-39,-4
35,-38,-4
35,-37,-4
35,-36,-2
35,-35,0
35,-34,2
35,-33,4
35,-32,6
35,-31,7
35,-30,7
35,-29,7
35,-28,7
35,-27,7
35,-26,7
35,-25,7
35,-24,7
35,-23,7
35,-22,7
35,-21,7
35,-20,7
35,-19,7
35,-18,7
35,-17,7
35,-16,7
35,-15,7
35,-14,7
35,-13,7
35,-12,7
35,-11,7
35,-10,7
35,-9,7
35,-8,7
35,-7,7
35,-6,7
35,-5,7
35,-4,7
35,-3,7
35,-2,7
35,-1,7
35,0,7
35,1,7
35,2,7
35,3,6
35,4,6
35,5,6
35,6,6
35,7,5
35,8,4
35,9,2
35,10,1
35,11,0
35,12,-2
35,13,-3
35,14,-3
35,15,-4
35,16,-5
35,17,-5
35,18,-5
35,19,-5
35,20,-5
35,21,-5
35,22,-5
35,23,-5
35,24,-5
35,25,-5
35,26,-5
35,27,-5
35,28,-5
35,29,-5
35,30,-5
35,31,-5
35,32,-5
35,33,-5
35,34,-5
35,35,-5
35,36,-5
35,37,-5
35,38,-5
35,39,-5
35,40,-5
35,41,-5
35,42,-5
35,43,-5
35,44,-5
35,45,-5
35,46,-5
35,47,-5
35,48,-5
35,49,-5
35,50,-5
35,51,-5
35,52,-5
35,53,-5
35,54,-4
35,55,-4
35,56,-4
35,57,-4
35,58,-4
35,59,-1
35,60,1
36,-60,-5
36,-59,-5
36,-58,-5
36,-57,-5
36,-56,-5
36,-55,-5
36,-54,-5
36,-53,-5
36,-52,-5
36,-51,-5
36,-50,-5
36,-49,-5
36,-48,-5
36,-47,-5
36,-46,-5
36,-45,-5
36,-44,-5
36,-43,-5
36,-42,-4
36,-41,-4
36,-40,-4
36,-39,-4
36,-38,-4
36,-37,-4
36,-36,-4
36,-35,-3
36,-34,-2
36,-33,0
36,-32,2
36,-31,4
36,-30,6
36,-29,6
36,-28,7
36,-27,7
36,-26,7
36,-25,7
36,-24,7
36,-23,7
36,-22,7
36,-21,7
36,-20,7
36,-19,7
36,-18,7
36,-17,7
36,-16,7
36,-15,7
36,-14,7
36,-13,7
36,-12,7
36,-11,7
36,-10,7
36,-9,6
36,-8,5
36,-7,3
36,-6,3
36,-5,2
36,-4,2
36,-3,2
36,-2,2
36,-1,2
36,0,2
36,1,2
36,2,2
36,3,2
36,4,1
36,5,1
36,6,1
36,7,0
36,8,-2
36,9,-3
36,10,-4
36,11,-4
36,12,-4
36,13,-5
36,14,-5
36,15,-5
36,16,-5
36,17,-5
36,18,-5
36,19,-5
36,20,-5
36,21,-5
36,22,-5
36,23,-5
36,24,-5
36,25,-5
36,26,-5
36,27,-5
36,28,-5
36,29,-5
36,30,-5
36,31,-5
36,32,-5
36,33,-5
36,34,-5
36,35,-5
36,36,-5
36,37,-5
36,38,-5
36,39,-5
36,40,-5
36,41,-5
36,42,-5
36,43,-5
36,44,-5
36,45,-5
36,46,-5
36,47,-5
36,48,-5
36,49,-5
36,50,-5
36,51,-5
36,52,-5
36,53,-4
36,54,-4
36,55,-4
36,56,-4
36,57,-4
36,58,-3
36,59,0
36,60,2
37,-60,-5
37,-59,-5
37,-58,-5
37,-57,-5
37,-56,-5
37,-55,-5
37,-54,-5
37,-53,-5
37,-52,-5
37,-51,-5
37,-50,-5
37,-49,-5
37,-48,-5
37,-47,-5
37,-46,-5
37,-45,-4
37,-44,-4
37,-43,-4
37,-42,-4
37,-41,-4
37,-40,-4
37,-39,-4
37,-38,-4
37,-37,-4
37,-36,-4
37,-35,-4
37,-34,-4
37,-33,-4
37,-32,-2
37,-31,-1
37,-30,1
37,-29,3
37,-28,4
37,-27,5
37,-26,6
37,-25,6
37,-24,6
37,-23,6
37,-22,6
37,-21,6
37,-20,7
37,-19,7
37,-18,7
37,-17,7
37,-16,7
37,-15,7
37,-14,7
37,-13,6
37,-12,6
37,-11,5
37,-10,4
37,-9,2
37,-8,0
37,-7,-1
37,-6,-2
37,-5,-3
37,-4,-3
37,-3,-3
37,-2,-4
37,-1,-4
37,0,-4
37,1,-4
37,2,-4
37,3,-4
37,4,-4
37,5,-4
37,6,-4
37,7,-4
37,8,-5
37,9,-5
37,10,-5
37,11,-5
37,12,-5
37,13,-5
37,14,-5
37,15,-5
37,16,-5
37,17,-5
37,18,-5
37,19,-5
37,20,-5
37,21,-5
37,22,-5
37,23,-5
37,24,-5
37,25,-5
37,26,-5
37,27,-5
37,28,-5
37,29,-5
37,30,-5
37,31,-5
37,32,-5
37,33,-5
37,34,-5
37,35,-5
37,36,-5
37,37,-5
37,38,-5
37,39,-5
37,40,-5
37,41,-5
37,42,-5
37,43,-5
37,44,-5
37,45,-5
37,46,-5
37,47,-5
37,48,-5
37,49,-5
37,50,-5
37,51,-5
37,52,-4
37,53,-4
37,54,-4
37,55,-4
37,56,-4
37,57,-4
37,58,-1
37,59,2
37,60,2
38,-60,-3
38,-59,-4
38,-58,-5
38,-57,-5
38,-56,-5
38,-55,-5
38,-54,-5
38,-53,-5
38,-52,-5
38,-51,-5
38,-50,-5
38,-49,-5
38,-48,-5
38,-47,-4
38,-46,-4
38,-45,-4
38,-44,-4
38,-43,-4
38,-42,-4
38,-41,-4
38,-40,-4
38,-39,-4
38,-38,-4
38,-37,-4
38,-36,-4
38,-35,-4
38,-34,-4
38,-33,-5
38,-32,-5
38,-31,-4
38,-30,-3
38,-29,-2
38,-28,-1
38,-27,-1
38,-26,0
38,-25,1
38,-24,1
38,-23,1
38,-22,2
38,-21,2
38,-20,2
38,-19,2
38,-18,2
38,-17,3
38,-16,3
38,-15,3
38,-14,2
38,-13,2
38,-12,2
38,-11,0
38,-10,-1
38,-9,-2
38,-8,-4
38,-7,-4
38,-6,-5
38,-5,-5
38,-4,-5
38,-3,-5
38,-2,-5
38,-1,-5
38,0,-5
38,1,-5
38,2,-5
38,3,-5
38,4,-5
38,5,-5
38,6,-5
38,7,-5
38,8,-5
38,9,-5
38,10,-5
38,11,-5
38,12,-5
38,13,-5
38,14,-4
38,15,-4
38,16,-5
38,17,-5
38,18,-5
38,19,-5
38,20,-5
38,21,-5
38,22,-5
38,23,-5
38,24,-5
38,25,-5
38,26,-5
38,27,-5
38,28,-5
38,29,-5
38,30,-5
38,31,-5
38,32,-5
38,33,-5
38,34,-5
38,35,-5
38,36,-5
38,37,-5
38,38,-5
38,39,-4
38,40,-5
38,41,-5
38,42,-5
38,43,-5
38,44,-5
38,45,-5
38,46,-5
38,47,-5
38,48,-5
38,49,-5
38,50,-5
38,51,-4
38,52,-4
38,53,-4
38,54,-4
38,55,-4
38,56,-4
38,57,-2
38,58,1
38,59,2
38,60,2
39,-60,-3
39,-59,-3
39,-58,-3
39,-57,-4
39,-56,-5
39,-55,-5
39,-54,-4
39,-53,-4
39,-52,-4
39,-51,-4
39,-50,-4
39,-49,-5
39,-48,-4
39,-47,-4
39,-46,-4
39,-45,-4
39,-44,-4
39,-43,-4
39,-42,-4
39,-41,-4
39,-40,-4
39,-39,-4
39,-38,-4
39,-37,-4
39,-36,-4
39,-35,-4
39,-34,-4
39,-33,-5
39,-32,-5
39,-31,-5
39,-30,-5
39,-29,-5
39,-28,-5
39,-27,-5
39,-26,-4
39,-25,-4
39,-24,-4
39,-23,-4
39,-22,-4
39,-21,-4
39,-20,-4
39,-19,-4
39,-18,-4
39,-17,-3
39,-16,-3
39,-15,-3
39,-14,-3
39,-13,-3
39,-12,-3
39,-11,-4
39,-10,-4
39,-9,-5
39,-8,-5
39,-7,-5
39,-6,-5
39,-5,-5
39,-4,-5
39,-3,-5
39,-2,-5
39,-1,-5
39,0,-5
39,1,-5
39,2,-5
39,3,-5
39,4,-5
39,5,-5
39,6,-5
39,7,-5
39,8,-5
39,9,-5
39,10,-5
39,11,-5
39,12,-4
39,13,-4
39,14,-4
39,15,-4
39,16,-4
39,17,-4
39,18,-5
39,19,-5
39,20,-5
39,21,-5
39,22,-5
39,23,-5
39,24,-5
39,25,-5
39,26,-5
39,27,-5
39,28,-5
39,29,-5
39,30,-5
39,31,-5
39,32,-5
39,33,-5
39,34,-5
39,35,-5
39,36,-5
39,37,-5
39,38,-5
39,39,-5
39,40,-5
39,41,-5
39,42,-5
39,43,-5
39,44,-5
39,45,-5
39,46,-5
39,47,-5
39,48,-5
39,49,-4
39,50,-4
39,51,-4
39,52,-4
39,53,-4
39,54,-4
39,55,-4
39,56,-3
39,57,0
39,58,2
39,59,2
39,60,2
40,-60,-4
40,-59,-4
40,-58,-4
40,-57,-3
40,-56,-3
40,-55,-4
40,-54,-4
40,-53,-4
40,-52,-4
40,-51,-4
40,-50,-4
40,-49,-4
40,-48,-4
40,-47,-4
40,-46,-4
40,-45,-4
40,-44,-4
40,-43,-4
40,-42,-4
40,-41,-4
40,-40,-4
40,-39,-4
40,-38,-4
40,-37,-4
40,-36,-4
40,-35,-4
40,-34,-4
40,-33,-5
40,-32,-5
40,-31,-5
40,-30,-5
40,-29,-5
40,-28,-5
40,-27,-5
40,-26,-5
40,-25,-5
40,-24,-5
40,-23,-5
40,-22,-5
40,-21,-5
40,-20,-5
40,-19,-5
40,-18,-5
40,-17,-5
40,-16,-5
40,-15,-5
40,-14,-5
40,-13,-5
40,-12,-5
40,-11,-5
40,-10,-5
40,-9,-5
40,-8,-4
40,-7,-4
40,-6,-4
40,-5,-4
40,-4,-4
40,-3,-4
40,-2,-4
40,-1,-5
40,0,-5
40,1,-5
40,2,-5
40,3,-5
40,4,-5
40,5,-5
40,6,-5
40,7,-5
40,8,-5
40,9,-5
40,10,-5
40,11,-4
40,12,-4
40,13,-4
40,14,-4
40,15,-4
40,16,-4
40,17,-4
40,18,-4
40,19,-4
40,20,-5
40,21,-5
40,22,-5
40,23,-5
40,24,-5
40,25,-5
40,26,-5
40,27,-5
40,28,-5
40,29,-5
40,30,-5
40,31,-5
40,32,-5
40,33,-5
40,34,-5
40,35,-5
40,36,-5
40,37,-5
40,38,-5
40,39,-5
40,40,-5
40,41,-5
40,42,-5
40,43,-5
40,44,-5
40,45,-5
40,46,-5
40,47,-4
40,48,-4
40,49,-4
40,50,-4
40,51,-4
40,52,-4
40,53,-4
40,54,-4
40,55,-2
40,56,0
40,57,2
40,58,2
40,59,2
40,60,2
41,-60,-4
41,-59,-4
41,-58,-4
41,-57,-4
41,-56,-4
41,-55,-4
41,-54,-4
41,-53,-4
41,-52,-4
41,-51,-5
41,-50,-5
41,-49,-4
41,-48,-4
41,-47,-4
41,-46,-4
41,-45,-4
41,-44,-4
41,-43,-4
41,-42,-4
41,-41,-4
41,-40,-4
41,-39,-4
41,-38,-4
41,-37,-4
41,-36,-4
41,-35,-4
41,-34,-4
41,-33,-5
41,-32,-5
41,-31,-5
41,-30,-5
41,-29,-5
41,-28,-5
41,-27,-5
41,-26,-5
41,-25,-5
41,-24,-5
41,-23,-5
41,-22,-5
41,-21,-5
41,-20,-5
41,-19,-5
41,-18,-5
41,-17,-5
41,-16,-5
41,-15,-5
41,-14,-5
41,-13,-5
41,-12,-5
41,-11,-5
41,-10,-5
41,-9,-4
41,-8,-4
41,-7,-4
41,-6,-4
41,-5,-4
41,-4,-4
41,-3,-4
41,-2,-4
41,-1,-4
41,0,-4
41,1,-5
41,2,-5
41,3,-5
41,4,-5
41,5,-5
41,6,-5
41,7,-5
41,8,-5
41,9,-5
41,10,-4
41,11,-4
41,12,-4
41,13,-4
41,14,-4
41,15,-4
41,16,-4
41,17,-4
41,18,-4
41,19,-4
41,20,-4
41,21,-5
41,22,-5
41,23,-5
41,24,-5
41,25,-5
41,26,-5
41,27,-5
41,28,-5
41,29,-5
41,30,-5
41,31,-5
41,32,-5
41,33,-5
41,34,-5
41,35,-5
41,36,-5
41,37,-5
41,38,-5
41,39,-5
41,40,-4
41,41,-4
41,42,-4
41,43,-4
41,44,-4
41,45,-3
41,46,-3
41,47,-3
41,48,-3
41,49,-3
41,50,-3
41,51,-3
41,52,-2
41,53,-2
41,54,0
41,55,2
41,56,2
41,57,2
41,58,2
41,59,2
41,60,2
42,-60,-3
42,-59,-3
42,-58,-3
42,-57,-3
42,-56,-4
42,-55,-4
42,-54,-5
42,-53,-5
42,-52,-5
42,-51,-5
42,-50,-5
42,-49,-4
42,-48,-4
42,-47,-4
42,-46,-4
42,-45,-4
42,-44,-4
42,-43,-4
42,-42,-4
42,-41,-4
42,-40,-4
42,-39,-4
42,-38,-4
42,-37,-4
42,-36,-4
42,-35,-4
42,-34,-4
42,-33,-5
42,-32,-5
42,-31,-5
42,-30,-5
42,-29,-5
42,-28,-5
42,-27,-5
42,-26,-5
42,-25,-5
42,-24,-5
42,-23,-5
42,-22,-5
42,-21,-5
42,-20,-5
42,-19,-5
42,-18,-5
42,-17,-5
42,-16,-5
42,-15,-5
42,-14,-5
42,-13,-5
42,-12,-5
42,-11,-4
42,-10,-4
42,-9,-4
42,-8,-4
42,-7,-4
42,-6,-4
42,-5,-4
42,-4,-4
42,-3,-4
42,-2,-4
42,-1,-4
42,0,-4
42,1,-4
42,2,-5
42,3,-5
42,4,-5
42,5,-5
42,6,-5
42,7,-5
42,8,-5
42,9,-5
42,10,-4
42,11,-4
42,12,-4
42,13,-4
42,14,-4
42,15,-4
42,16,-4
42,17,-4
42,18,-4
42,19,-4
42,20,-4
42,21,-4
42,22,-4
42,23,-5
42,24,-5
42,25,-5
42,26,-5
42,27,-5
42,28,-5
42,29,-5
42,30,-5
42,31,-5
42,32,-5
42,33,-5
42,34,-5
42,35,-5
42,36,-5
42,37,-4
42,38,-4
42,39,-4
42,40,-3
42,41,-1
42,42,0
42,43,0
42,44,1
42,45,1
42,46,2
42,47,2
42,48,2
42,49,2
42,50,2
42,51,2
42,52,2
42,53,2
42,54,2
42,55,2
42,56,2
42,57,2
42,58,2
42,59,3
42,60,4
43,-60,-3
43,-59,-3
43,-58,-3
43,-57,-3
43,-56,-3
43,-55,-4
43,-54,-4
43,-53,-4
43,-52,-4
43,-51,-5
43,-50,-5
43,-49,-5
43,-48,-5
43,-47,-5
43,-46,-4
43,-45,-4
43,-44,-3
43,-43,-3
43,-42,-4
43,-41,-4
43,-40,-4
43,-39,-4
43,-38,-4
43,-37,-4
43,-36,-4
43,-35,-4
43,-34,-4
43,-33,-5
43,-32,-5
43,-31,-5
43,-30,-5
43,-29,-5
43,-28,-5
43,-27,-5
43,-26,-5
43,-25,-5
43,-24,-5
43,-23,-5
43,-22,-5
43,-21,-5
43,-20,-5
43,-19,-5
43,-18,-5
43,-17,-5
43,-16,-5
43,-15,-5
43,-14,-5
43,-13,-5
43,-12,-4
43,-11,-4
43,-10,-4
43,-9,-4
43,-8,-4
43,-7,-4
43,-6,-4
43,-5,-4
43,-4,-4
43,-3,-4
43,-2,-4
43,-1,-4
43,0,-4
43,1,-4
43,2,-4
43,3,-5
43,4,-5
43,5,-5
43,6,-5
43,7,-5
43,8,-5
43,9,-5
43,10,-5
43,11,-4
43,12,-4
43,13,-4
43,14,-4
43,15,-4
43,16,-4
43,17,-4
43,18,-4
43,19,-4
43,20,-4
43,21,-4
43,22,-4
43,23,-4
43,24,-5
43,25,-5
43,26,-5
43,27,-5
43,28,-5
43,29,-5
43,30,-5
43,31,-5
43,32,-5
43,33,-5
43,34,-4
43,35,-4
43,36,-4
43,37,-3
43,38,-1
43,39,1
43,40,2
43,41,2
43,42,2
43,43,2
43,44,2
43,45,2
43,46,2
43,47,2
43,48,2
43,49,2
43,50,2
43,51,2
43,52,2
43,53,2
43,54,2
43,55,2
43,56,3
43,57,4
43,58,7
43,59,9
43,60,11
44,-60,-3
44,-59,-3
44,-58,-3
44,-57,-3
44,-56,-3
44,-55,-3
44,-54,-3
44,-53,-4
44,-52,-4
44,-51,-4
44,-50,-4
44,-49,-4
44,-48,-5
44,-47,-5
44,-46,-5
44,-45,-5
44,-44,-5
44,-43,-4
44,-42,-4
44,-41,-4
44,-40,-4
44,-39,-4
44,-38,-5
44,-37,-4
44,-36,-4
44,-35,-4
44,-34,-4
44,-33,-5
44,-32,-5
44,-31,-5
44,-30,-5
44,-29,-5
44,-28,-5
44,-27,-5
44,-26,-5
44,-25,-5
44,-24,-5
44,-23,-5
44,-22,-5
44,-21,-5
44,-20,-5
44,-19,-5
44,-18,-5
44,-17,-5
44,-16,-5
44,-15,-5
44,-14,-5
44,-13,-4
44,-12,-4
44,-11,-4
44,-10,-4
44,-9,-4
44,-8,-4
44,-7,-4
44,-6,-4
44,-5,-4
44,-4,-4
44,-3,-4
44,-2,-4
44,-1,-4
44,0,-4
44,1,-4
44,2,-4
44,3,-5
44,4,-5
44,5,-5
44,6,-5
44,7,-5
44,8,-5
44,9,-5
44,10,-5
44,11,-4
44,12,-4
44,13,-4
44,14,-4
44,15,-4
44,16,-4
44,17,-4
44,18,-4
44,19,-4
44,20,-4
44,21,-4
44,22,-4
44,23,-4
44,24,-4
44,25,-4
44,26,-5
44,27,-5
44,28,-5
44,29,-5
44,30,-5
44,31,-5
44,32,-4
44,33,-4
44,34,-4
44,35,-4
44,36,-3
44,37,0
44,38,2
44,39,2
44,40,2
44,41,2
44,42,2
44,43,2
44,44,2
44,45,2
44,46,2
44,47,2
44,48,2
44,49,2
44,50,2
44,51,2
44,52,2
44,53,3
44,54,5
44,55,7
44,56,9
44,57,11
44,58,12
45,-60,0
45,-59,-2
45,-58,-3
45,-57,-3
45,-56,-3
45,-55,-3
45,-54,-3
45,-53,-3
45,-52,-3
45,-51,-4
45,-50,-4
45,-49,-4
45,-48,-4
45,-47,-4
45,-46,-5
45,-45,-5
45,-44,-5
45,-43,-5
45,-42,-5
45,-41,-5
45,-40,-5
45,-39,-4
45,-38,-4
45,-37,-4
45,-36,-4
45,-35,-4
45,-34,-4
45,-33,-4
45,-32,-5
45,-31,-5
45,-30,-5
45,-29,-5
45,-28,-5
45,-27,-5
45,-26,-5
45,-25,-5
45,-24,-5
45,-23,-5
45,-22,-5
45,-21,-5
45,-20,-5
45,-19,-5
45,-18,-5
45,-17,-5
45,-16,-5
45,-15,-5
45,-14,-4
45,-13,-4
45,-12,-4
45,-11,-4
45,-10,-4
45,-9,-4
45,-8,-4
45,-7,-4
45,-6,-4
45,-5,-4
45,-4,-4
45,-3,-4
45,-2,-4
45,-1,-4
45,0,-4
45,1,-4
45,2,-4
45,3,-5
45,4,-5
45,5,-5
45,6,-5
45,7,-5
45,8,-5
45,9,-5
45,10,-5
45,11,-5
45,12,-4
45,13,-4
45,14,-4
45,15,-4
45,16,-3
45,17,-3
45,18,-3
45,19,-3
45,20,-3
45,21,-4
45,22,-4
45,23,-4
45,24,-4
45,25,-4
45,26,-5
45,27,-5
45,28,-5
45,29,-5
45,30,-4
45,31,-4
45,32,-4
45,33,-4
45,34,-4
45,35,-3
45,36,0
45,37,2
45,38,2
45,39,2
45,40,2
45,41,2
45,42,2
45,43,2
45,44,2
45,45,2
45,46,2
45,47,2
45,48,2
45,49,3
45,50,5
45,51,7
45,52,8
45,53,10
45,54,11
45,55,12
45,56,12
46,-60,2
46,-59,2
46,-58,0
46,-57,-3
46,-56,-3
46,-55,-3
46,-54,-3
46,-53,-3
46,-52,-3
46,-51,-3
46,-50,-3
46,-49,-4
46,-48,-4
46,-47,-4
46,-46,-4
46,-45,-5
46,-44,-5
46,-43,-5
46,-42,-5
46,-41,-5
46,-40,-5
46,-39,-5
46,-38,-5
46,-37,-5
46,-36,-5
46,-35,-5
46,-34,-5
46,-33,-5
46,-32,-5
46,-31,-5
46,-30,-5
46,-29,-5
46,-28,-5
46,-27,-5
46,-26,-5
46,-25,-5
46,-24,-5
46,-23,-5
46,-22,-5
46,-21,-5
46,-20,-5
46,-19,-5
46,-18,-5
46,-17,-5
46,-16,-5
46,-15,-4
46,-14,-4
46,-13,-4
46,-12,-4
46,-11,-4
46,-10,-4
46,-9,-4
46,-8,-4
46,-7,-4
46,-6,-4
46,-5,-4
46,-4,-4
46,-3,-4
46,-2,-4
46,-1,-4
46,0,-4
46,1,-4
46,2,-4
46,3,-5
46,4,-5
46,5,-5
46,6,-5
46,7,-5
46,8,-5
46,9,-5
46,10,-5
46,11,-5
46,12,-5
46,13,-4
46,14,-4
46,15,-3
46,16,-3
46,17,-3
46,18,-3
46,19,-3
46,20,-3
46,21,-3
46,22,-3
46,23,-4
46,24,-4
46,25,-5
46,26,-5
46,27,-5
46,28,-4
46,29,-4
46,30,-4
46,31,-4
46,32,-4
46,33,-4
46,34,-4
46,35,-2
46,36,1
46,37,2
46,38,2
46,39,2
46,40,2
46,41,2
46,42,2
46,43,2
46,44,2
46,45,3
46,46,4
46,47,7
46,48,9
46,49,10
46,50,10
46,51,10
46,52,10
46,53,11
46,54,12
47,-60,2
47,-59,2
47,-58,2
47,-57,1
47,-56,-2
47,-55,-3
47,-54,-3
47,-53,-3
47,-52,-3
47,-51,-3
47,-50,-3
47,-49,-4
47,-48,-4
47,-47,-4
47,-46,-4
47,-45,-4
47,-44,-5
47,-43,-5
47,-42,-5
47,-41,-5
47,-40,-5
